Date;cpi_all_seas_pct_change;cpi_all_unadj_pct_change;cpi_energy_seas_pct_change;cpi_energy_unadj_pct_change;cpi_less_energy_seas_pct_change;cpi_less_energy_unadj_pct_change;empl_pop_ratio_seas_pct_change;empl_pop_ratio_unadj_pct_change;unempl_level_seas_pct_change;unempl_level_unadj_pct_change;unempl_rate_seas_pct_change;unempl_rate_unadj_pct_change;US debt share in GDP_pct_change;US debt nominal_pct_change;USDCNY_pct_change;EURUSD_pct_change;VIX_pct_change;GSPC(S&P500)_pct_change;trade_balance_All_pct_change;trade_balance_Goods_pct_change;trade_balance_Services_pct_change;WTI oil price_pct_change
1969-07-31;0.005464480874316724;0.005464480874316724;-0.0040000000000000036;-0.0040000000000000036;0.0026385224274407815;0.005277044854881341;0.0;0.006802721088435382;0.01846590909090917;-0.06384230656075318;0.0;-0.07317073170731703;0.0012989638311626805;0.02207455475424691;;;;0.04007404900198086;;;;0.0
1969-08-31;0.0027173913043478937;0.005434782608695787;0.0;0.0;0.0052631578947368585;0.005249343832020914;0.0017241379310344307;0.0;-0.004184100418409997;-0.09805153991200499;0.0;-0.07894736842105254;0.0012989638311626805;0.02207455475424691;;;;-0.02502354674853846;;;;0.0
1969-09-30;0.005420054200542035;0.002702702702702675;0.004016064257028162;0.0;0.00785340314136107;0.005221932114882533;0.0;-0.02195945945945954;0.06442577030812324;0.030662020905923404;0.05714285714285716;0.05714285714285716;0.012852282702246365;0.020907440009980904;;;;0.04295532507661104;;;;0.0
1969-10-31;0.005390835579514697;0.005390835579514697;0.0;0.004016064257028162;0.0025974025974027093;0.0025974025974027093;0.0;0.006908462867011966;0.002960526315789469;-0.03989181879648407;0.0;-0.05405405405405406;0.012852282702246365;0.020907440009980904;;;;-0.034081599029604726;;;;0.0
1969-11-30;0.00536193029490617;0.00536193029490617;0.0;-0.0040000000000000036;0.005181347150258864;0.005181347150258864;0.0;-0.0017152658662091813;-0.0632994424401443;-0.0454225352112676;-0.05405405405405406;-0.05714285714285716;0.012852282702246365;0.020907440009980904;;;;-0.018654728038689394;;;;0.0
1969-12-31;0.005333333333333412;0.005333333333333412;0.0040000000000000036;0.004016064257028162;0.0077319587628867925;0.0077319587628867925;0.0;0.0;0.009803921568627416;-0.030984876429361874;0.0;-0.030303030303030165;-0.0022766012753479004;0.01026815053798491;;;;-0.07647187869806371;;;;0.0
1970-01-31;0.0053050397877982824;0.0026525198938991412;0.0;0.0040000000000000036;0.005115089514066362;0.002557544757033181;-0.0017211703958691649;-0.020618556701030966;0.1099167822468794;0.2965359725923107;0.11428571428571432;0.3125;-0.0022766012753479004;0.01026815053798491;;;;0.05269352103129332;;;;0.0
1970-02-28;0.005277044854881341;0.005291005291005346;0.0;0.0;0.0050890585241731845;0.005102040816326481;-0.0017241379310345417;0.0;0.07872539831302716;0.11391661773341166;0.0769230769230771;0.11904761904761907;-0.0022766012753479004;0.01026815053798491;;;;0.0014524804469273622;;;;0.0
1970-03-31;0.005249343832020914;0.0052631578947368585;-0.003984063745020028;-0.003984063745020028;0.005063291139240533;0.0076142131979697325;0.0;0.0035087719298245723;0.0527077903272517;-0.016341591987348414;0.04761904761904767;-0.021276595744680993;-0.02021826685795136;-0.005142376353133193;;;;-0.0904831002058385;;;;0.0
1970-04-30;0.005221932114882533;0.00785340314136107;0.020000000000000018;0.020000000000000018;0.005037783375314797;0.005037783375314797;0.0;0.005244755244755206;0.04456671251719402;-0.048231511254019255;0.04545454545454519;-0.06521739130434778;-0.02021826685795136;-0.005142376353133193;;;;-0.060966562596904916;;;;0.0
1970-05-31;0.0025974025974027093;0.0025974025974027093;-0.0039215686274510775;0.0;0.005012531328320913;0.005012531328320913;-0.006908462867012077;-0.003478260869565264;0.03213062944429823;-0.047015765765765716;0.04347826086956519;-0.04651162790697683;-0.02021826685795136;-0.005142376353133193;;;;-0.05003268255913729;;;;0.0
1970-06-30;0.005181347150258864;0.005181347150258864;-0.00393700787401563;-0.007843137254901933;0.0024937655860348684;0.004987531172069737;-0.003478260869565264;0.01221640488656206;0.03878540443990808;0.37991137370753325;0.02083333333333348;0.36585365853658547;0.005591623984917415;0.02319410744297401;;;;0.0732948559777935;;;;-0.011940298507462699
1970-07-31;0.002577319587628857;0.005154639175257714;0.007905138339920903;0.007905138339920903;0.0024875621890545485;0.002481389578163906;0.0017452006980802626;0.010344827586207028;0.02554654875951856;-0.033611646328409295;0.020408163265306145;-0.05357142857142849;0.005591623984917415;0.02319410744297401;;;;0.04445860175047023;;;;0.0
1970-08-31;0.0025706940874037354;0.0;-0.0039215686274510775;-0.0039215686274510775;0.00496277915632759;0.0024752475247524774;-0.0034843205574912606;-0.0068259385665528916;0.01940119760479031;-0.06380150642445725;0.020000000000000018;-0.05660377358490565;0.005591623984917415;0.02319410744297401;;;;0.03410213570052023;;;;0.0
1970-09-30;0.00512820512820511;0.00512820512820511;0.007874015748031704;0.007874015748031704;0.004938271604938427;0.004938271604938427;-0.0034965034965035446;-0.022336769759450203;0.046992481203007586;0.017510648367250248;0.05882352941176494;0.040000000000000036;0.02526875568048692;0.02767522803014688;;;;-0.012455551158165434;;;;0.0
1970-10-31;0.005102040816326481;0.005102040816326481;0.011718749999999778;0.011718749999999778;0.004914004914004844;0.004914004914004844;0.0;0.007029876977152849;0.030296229802513563;-0.007209302325581368;0.01851851851851838;-0.019230769230769384;0.02526875568048692;0.02767522803014688;;;;0.0474474114114114;;;;0.0
1970-11-30;0.005076142131979822;0.005076142131979822;0.0038610038610038533;0.0;0.0024449877750611915;0.0024449877750611915;-0.0017543859649122862;-0.005235602094240788;0.06686996297103032;0.08175216678379016;0.07272727272727275;0.07843137254901977;0.02526875568048692;0.02767522803014688;;;;0.056766114338283824;;;;0.07552870090634434
1970-12-31;0.005050505050504972;0.005050505050504972;0.007692307692307665;0.01158301158301156;0.004878048780487809;0.004878048780487809;-0.0035149384885764245;-0.0035087719298245723;0.036341363821968065;0.006929406669553995;0.03389830508474567;0.018181818181818077;-0.03482047497749541;0.006449822437159192;;;;0.04047742722783676;;;;0.0
1971-01-31;0.002512562814070307;0.0;0.003816793893129722;0.003816793893129722;0.0024271844660193054;0.0;0.0017636684303350414;-0.017605633802816878;-0.01773049645390068;0.16752688172043007;-0.032786885245901565;0.1785714285714286;-0.03482047497749541;0.006449822437159192;;;;0.009073873875903304;;;;0.0
1971-02-28;0.0;0.002512562814070307;-0.0038022813688213253;0.0;0.002421307506053294;0.0024271844660193054;-0.0035211267605632646;-0.0017921146953403522;-0.016646610509426396;0.005341683551298493;0.0;0.0;-0.03482047497749541;0.006449822437159192;;;;0.03679584496124022;;;;0.0
1971-03-31;0.0025062656641603454;0.0025062656641603454;0.0;0.0;0.0024154589371980784;0.004842615012106588;-0.0035335689045936647;0.0017953321364452268;0.017132367937997106;-0.04910223525100765;0.016949152542372836;-0.045454545454545414;-0.004131760736969636;0.01439229143049725;;;;0.03628749947737009;;;;0.0
1971-04-30;0.0024999999999999467;0.0024999999999999467;-0.003816793893129722;-0.0076045627376425395;0.004819277108433884;0.004819277108433884;0.0035460992907800915;0.007168458781362075;-0.005614597954682221;-0.09210019267822733;-0.016666666666666607;-0.09523809523809523;-0.004131760736969636;0.01439229143049725;;;;-0.04155844275781939;;;;0.0
1971-05-31;0.004987531172069737;0.004987531172069737;0.003831417624520883;0.003831417624520883;0.004796163069544335;0.004796163069544335;0.0;0.003558718861209842;0.007461181689856877;-0.06303056027164688;0.0;-0.07017543859649134;-0.004131760736969636;0.01439229143049725;;;;-0.009334538070898568;;;;0.0
1971-06-30;0.00496277915632759;0.007444168734491496;0.003816793893129722;0.003816793893129722;0.004773269689737569;0.004773269689737569;-0.007067137809187218;0.00886524822695045;-0.009407526020816626;0.24824462061155161;0.0;0.2264150943396226;0.018801899485141327;0.037661242622166746;;;;-0.03161089255149607;;;;0.0
